idx ax ay az gx gy gz
5492 2076 2048 2564 4 34 57
5493 2076 2048 2564 6 33 58
5494 2076 2044 2568 5 32 57
5495 2076 2044 2568 4 34 58
5496 2076 2048 2568 5 33 58
5497 2076 2048 2568 4 37 59
5498 2076 2048 2568 4 35 58
5499 2076 2048 2568 3 36 58
5500 2076 2048 2568 4 35 59
5501 2076 2048 2568 6 34 58
5502 2076 2048 2568 7 32 57
5503 2076 2048 2568 6 35 57
5504 2076 2048 2568 4 34 58
5505 2076 2048 2568 5 35 56
5506 2076 2048 2568 6 35 58
5507 2076 2048 2564 7 33 56
5508 2076 2048 2564 3 34 57
5509 2076 2048 2568 4 34 59
5510 2076 2048 2568 5 36 57
5511 2076 2048 2568 4 34 58
5512 2076 2048 2568 4 34 58
5513 2076 2048 2568 2 34 57
5514 2076 2044 2568 4 33 59
5515 2076 2048 2568 4 34 58
5516 2076 2048 2568 5 33 59
5517 2076 2048 2568 6 35 58
5518 2076 2048 2568 4 34 59
5519 2072 2048 2568 5 35 58
5520 2072 2048 2568 4 34 58
5521 2072 2048 2568 6 33 56
5522 2072 2048 2568 4 35 59
5523 2072 2048 2568 5 35 55
5524 2072 2048 2568 4 35 56
5525 2072 2048 2568 5 35 58
5526 2072 2048 2568 2 36 58
5527 2076 2048 2568 2 34 58
5528 2072 2048 2568 6 32 57
5529 2076 2048 2568 3 34 57
5530 2076 2048 2568 4 36 57
5531 2076 2048 2568 6 34 57
5532 2072 2048 2568 5 32 56
5533 2072 2048 2568 4 31 58
5534 2072 2048 2568 2 36 57
5535 2072 2048 2568 4 34 58
5536 2072 2048 2564 7 33 58
5537 2072 2048 2564 4 33 58
5538 2072 2048 2564 5 34 58
5539 2072 2048 2564 3 32 58
5540 2072 2048 2564 3 35 57
5541 2072 2048 2564 4 35 57
5542 2072 2048 2564 6 34 58
5543 2072 2048 2564 6 33 57
5544 2072 2048 2564 5 33 59
5545 2072 2048 2564 5 34 57
5546 2072 2048 2564 4 33 58
5547 2072 2048 2564 5 36 57
5548 2076 2048 2564 4 33 57
5549 2072 2048 2564 4 36 58
5550 2076 2048 2564 6 33 57
5551 2076 2048 2564 4 34 58
5552 2076 2048 2564 3 32 58
5553 2076 2048 2564 3 34 57
5554 2076 2048 2564 4 32 58
5555 2076 2048 2564 5 36 59
5556 2076 2048 2564 2 35 56
5557 2076 2048 2564 3 33 56
5558 2076 2048 2564 5 32 57
5559 2076 2048 2564 5 32 58
5560 2072 2048 2564 3 35 58
5561 2076 2048 2564 4 34 58
5562 2072 2048 2564 5 33 57
5563 2072 2048 2564 5 34 58
5564 2072 2048 2568 4 34 59
5565 2072 2048 2568 6 34 58
5566 2076 2048 2568 5 32 58
5567 2076 2048 2568 5 34 57
5568 2076 2048 2568 4 34 56
5569 2076 2048 2568 4 33 57
5570 2076 2048 2568 3 33 58
5571 2076 2048 2568 4 32 58
5572 2076 2048 2568 4 33 58
5573 2076 2048 2568 6 33 57
5574 2072 2048 2568 4 32 57
5575 2072 2048 2564 5 34 59
5576 2072 2048 2564 5 35 58
5577 2076 2048 2564 6 33 59
5578 2072 2048 2564 5 35 57
5579 2072 2048 2564 6 33 57
5580 2076 2048 2564 5 33 57
5581 2072 2048 2564 4 34 58
5582 2076 2048 2564 5 33 59
5583 2076 2048 2564 3 34 58
5584 2072 2048 2564 3 33 57
5585 2072 2048 2564 4 34 58
5586 2072 2048 2564 4 34 57
5587 2072 2048 2564 5 34 59
5588 2072 2048 2564 4 35 58
5589 2072 2048 2564 6 33 56
5590 2072 2048 2564 5 33 57
5591 2072 2048 2564 4 33 60
5592 2072 2048 2564 4 34 59
5593 2076 2044 2564 5 34 57
5594 2076 2044 2564 6 33 58
5595 2072 2044 2564 5 34 58
5596 2076 2044 2568 4 34 56
5597 2076 2044 2564 6 36 57
5598 2076 2044 2568 5 36 59
5599 2076 2044 2564 2 33 58
5600 2076 2044 2564 5 34 59
5601 2072 2044 2564 4 35 59
5602 2072 2044 2564 3 34 58
5603 2076 2044 2564 5 34 57
5604 2076 2044 2564 3 31 58
5605 2076 2048 2564 6 34 57
5606 2072 2048 2564 4 34 58
5607 2072 2048 2564 3 32 59
5608 2072 2048 2564 4 32 57
5609 2072 2048 2564 6 32 58
5610 2076 2048 2564 2 33 57
5611 2072 2048 2564 3 33 57
5612 2072 2048 2564 3 35 58
5613 2072 2048 2564 5 35 58
5614 2072 2048 2564 6 36 56
5615 2072 2048 2564 4 33 58
5616 2072 2048 2564 5 34 58
5617 2072 2048 2564 4 35 57
5618 2072 2048 2564 3 33 59
5619 2072 2048 2564 5 36 57
5620 2072 2048 2564 4 36 59
5621 2072 2048 2564 4 34 58
5622 2072 2048 2564 5 34 58
5623 2072 2048 2564 4 33 59
5624 2072 2048 2564 5 34 58
5625 2072 2048 2564 4 32 57
5626 2072 2044 2564 5 34 58
5627 2072 2048 2564 4 32 57
5628 2072 2044 2568 4 33 56
5629 2072 2048 2568 4 36 58
5630 2076 2048 2564 3 36 58
5631 2072 2048 2564 5 32 59
5632 2072 2048 2564 7 35 57
5633 2072 2048 2564 5 32 60
5634 2072 2048 2568 5 33 57
5635 2076 2048 2564 5 34 58
5636 2076 2048 2568 5 34 58
5637 2076 2048 2564 3 36 58
5638 2076 2048 2564 6 34 58
5639 2076 2048 2564 6 36 57
5640 2076 2048 2568 4 34 57
5641 2076 2048 2564 5 32 57
5642 2076 2048 2564 3 33 58
5643 2076 2048 2564 4 34 58
5644 2076 2048 2564 5 34 57
5645 2072 2048 2564 7 35 56
5646 2072 2048 2564 3 35 56
5647 2072 2048 2564 3 36 57
5648 2072 2048 2564 5 36 58
5649 2072 2048 2564 5 35 59
5650 2072 2048 2564 5 32 57
5651 2072 2048 2564 5 33 57
5652 2072 2048 2568 5 33 56
5653 2072 2048 2568 6 35 58
5654 2072 2048 2568 4 35 57
5655 2072 2048 2568 5 34 57
5656 2072 2048 2568 5 34 56
5657 2076 2048 2568 4 34 57
5658 2072 2048 2568 3 32 58
5659 2072 2048 2568 6 32 58
5660 2076 2048 2568 7 35 57
5661 2076 2048 2568 5 32 56
5662 2072 2048 2568 5 35 59
5663 2072 2048 2568 3 34 57
5664 2072 2048 2568 3 35 59
5665 2072 2048 2568 4 34 56
5666 2076 2048 2568 2 33 56
5667 2076 2048 2568 5 33 56
5668 2076 2048 2564 6 33 56
5669 2072 2048 2564 5 33 57
5670 2072 2048 2564 5 34 57
5671 2072 2048 2564 4 36 57
5672 2072 2048 2564 4 35 58
5673 2072 2048 2564 4 36 58
5674 2072 2048 2568 3 33 57
5675 2072 2048 2568 4 32 58
5676 2072 2048 2568 3 32 57
5677 2072 2048 2568 6 32 56
5678 2072 2048 2568 3 33 60
5679 2072 2048 2568 4 36 59
5680 2076 2048 2568 5 33 58
5681 2076 2048 2568 5 34 57
5682 2076 2048 2568 7 33 58
5683 2076 2048 2568 4 33 58
5684 2076 2048 2568 5 33 58
5685 2076 2048 2568 4 36 58
5686 2076 2048 2568 5 34 58
5687 2076 2048 2568 4 37 56
5688 2076 2048 2568 4 36 58
5689 2076 2048 2568 5 34 59
5690 2076 2048 2568 4 33 59
5691 2076 2048 2568 4 33 58
5692 2076 2044 2568 3 33 58
5693 2076 2048 2568 5 35 58
5694 2076 2044 2568 3 33 59
5695 2076 2044 2568 4 34 57
5696 2076 2044 2568 4 34 57
5697 2076 2044 2568 4 33 57
5698 2076 2044 2568 3 35 58
5699 2076 2048 2564 3 34 57
5700 2072 2048 2564 1 32 57
5701 2076 2048 2568 4 34 58
5702 2072 2048 2568 3 32 58
5703 2072 2048 2568 5 31 58
5704 2072 2048 2568 3 33 59
5705 2072 2048 2568 5 35 56
5706 2072 2048 2568 4 34 57
5707 2072 2048 2568 4 33 57
5708 2072 2048 2568 4 34 58
5709 2076 2048 2568 6 34 58
5710 2076 2048 2568 6 34 57
5711 2076 2048 2568 4 33 58
5712 2076 2048 2568 5 33 58
5713 2076 2048 2568 4 35 57
5714 2076 2048 2568 4 35 59
5715 2076 2048 2568 3 33 57
5716 2076 2048 2568 5 34 58
5717 2076 2048 2568 5 32 59
5718 2076 2048 2568 3 34 57
5719 2076 2048 2568 4 35 57
5720 2076 2048 2568 4 35 57
5721 2072 2048 2568 5 34 59
5722 2076 2048 2568 3 36 60
5723 2076 2048 2568 4 34 57
5724 2076 2048 2568 5 34 56
5725 2076 2048 2568 4 34 57
5726 2076 2048 2568 4 35 58
5727 2076 2048 2568 4 35 55
5728 2076 2048 2564 3 33 58
5729 2076 2048 2568 2 34 59
5730 2076 2048 2568 5 32 58
5731 2076 2048 2564 4 32 57
5732 2076 2048 2564 5 35 58
5733 2076 2048 2564 5 33 60
5734 2076 2044 2564 3 34 57
5735 2076 2044 2564 4 35 59
5736 2076 2044 2564 6 36 57
5737 2076 2044 2564 5 34 57
5738 2076 2044 2568 4 34 59
5739 2076 2044 2568 5 34 59
5740 2076 2044 2568 6 33 56
5741 2076 2048 2568 5 33 59
5742 2076 2044 2568 5 34 59
5743 2076 2048 2568 3 31 56
5744 2076 2048 2568 2 34 57
5745 2076 2048 2568 4 33 58
5746 2076 2044 2568 3 36 57
5747 2076 2044 2568 5 34 57
5748 2076 2044 2564 2 34 58
5749 2076 2044 2568 3 34 56
5750 2076 2044 2564 3 33 57
5751 2076 2048 2564 5 33 59
5752 2076 2048 2568 4 34 57
5753 2076 2048 2568 4 34 56
5754 2072 2048 2568 4 33 57
5755 2076 2048 2568 4 36 56
5756 2076 2048 2568 3 34 56
5757 2076 2048 2568 4 33 56
5758 2076 2048 2568 4 33 59
5759 2076 2048 2572 3 34 58
5760 2076 2048 2568 2 34 60
5761 2076 2048 2568 3 34 57
5762 2076 2048 2568 3 34 59
5763 2076 2048 2572 4 36 57
5764 2076 2048 2572 4 34 56
5765 2076 2048 2572 4 35 57
5766 2076 2048 2568 5 33 57
5767 2076 2048 2568 3 34 56
5768 2076 2048 2568 6 35 56
5769 2076 2048 2568 4 34 57
5770 2076 2048 2568 2 36 57
5771 2076 2048 2568 4 32 58
5772 2076 2044 2568 5 34 58
5773 2076 2044 2568 5 33 57
5774 2076 2048 2568 4 33 56
5775 2076 2044 2568 3 33 58
5776 2076 2044 2564 2 33 58
5777 2076 2044 2564 6 36 59
5778 2072 2044 2564 4 34 57
5779 2072 2044 2564 4 34 59
5780 2076 2044 2564 3 34 57
5781 2072 2044 2564 4 35 58
5782 2072 2044 2564 4 33 59
5783 2072 2044 2564 4 36 58
5784 2072 2044 2564 4 32 59
5785 2072 2044 2568 4 34 56
5786 2072 2044 2564 5 34 57
5787 2076 2044 2564 4 38 58
5788 2072 2044 2564 6 33 59
5789 2072 2044 2564 3 34 59
5790 2076 2044 2564 5 34 58
5791 2076 2044 2564 3 34 57
5792 2076 2044 2564 3 35 56
5793 2072 2044 2564 3 35 55
5794 2072 2044 2564 4 33 57
5795 2076 2048 2568 4 34 58
5796 2076 2048 2564 4 35 58
5797 2076 2048 2564 5 34 58
5798 2072 2048 2568 4 35 59
5799 2072 2048 2564 4 34 58
5800 2072 2044 2568 6 35 57
5801 2076 2048 2568 5 32 57
5802 2076 2048 2568 4 35 57
5803 2076 2044 2568 4 35 58
5804 2076 2044 2568 4 34 58
5805 2072 2048 2568 6 36 60
5806 2076 2048 2568 6 34 56
5807 2072 2048 2568 5 34 57
5808 2072 2048 2568 5 30 58
5809 2072 2048 2568 5 34 57
5810 2072 2048 2568 4 33 58
5811 2072 2048 2568 2 33 57
5812 2072 2052 2568 4 33 57
5813 2072 2048 2568 5 35 57
5814 2072 2048 2568 5 33 58
5815 2072 2048 2568 2 34 59
5816 2072 2048 2568 4 32 56
5817 2072 2048 2568 6 36 58
5818 2072 2048 2568 5 33 58
5819 2072 2048 2564 3 32 57
5820 2072 2048 2568 3 35 57
5821 2072 2048 2564 4 34 57
5822 2072 2048 2564 3 35 57
5823 2072 2048 2564 6 34 57
5824 2076 2048 2564 6 34 58
5825 2076 2048 2564 5 34 58
5826 2076 2048 2564 5 34 60
5827 2076 2048 2568 4 36 56
5828 2076 2048 2568 3 36 57
5829 2076 2048 2568 5 32 58
5830 2076 2048 2568 7 34 58
5831 2072 2048 2568 4 35 58
5832 2072 2048 2568 4 35 57
5833 2072 2048 2568 3 34 57
5834 2072 2048 2568 5 32 56
5835 2072 2048 2568 2 35 56
5836 2072 2048 2568 5 35 57
5837 2076 2048 2568 3 34 58
5838 2076 2048 2568 4 34 58
5839 2076 2048 2568 5 34 57
5840 2076 2048 2568 4 32 57
5841 2076 2048 2568 5 35 58
5842 2076 2048 2568 4 35 57
5843 2076 2048 2568 4 32 58
5844 2076 2048 2568 3 32 56
5845 2076 2048 2568 4 35 57
5846 2072 2048 2568 3 35 58
5847 2072 2048 2564 5 35 57
5848 2076 2048 2564 4 35 59
5849 2072 2048 2564 4 32 56
5850 2076 2048 2568 4 34 57
5851 2072 2048 2568 4 33 58
5852 2072 2048 2568 4 34 60
5853 2076 2048 2568 5 34 59
5854 2076 2044 2568 4 33 57
5855 2076 2048 2568 3 35 57
5856 2076 2044 2568 4 33 58
5857 2076 2044 2568 3 35 58
5858 2076 2044 2568 6 33 57
5859 2072 2044 2568 5 33 58
5860 2072 2044 2568 5 34 59
5861 2072 2044 2568 3 33 59
5862 2072 2044 2568 5 34 56
5863 2072 2044 2568 5 35 56
5864 2072 2048 2568 5 35 58
5865 2072 2048 2568 5 36 57
5866 2072 2048 2568 4 34 56
5867 2072 2048 2568 4 34 58
5868 2072 2048 2568 5 36 58
5869 2072 2048 2568 3 33 59
5870 2076 2048 2568 6 34 57
5871 2076 2048 2568 3 36 58
5872 2076 2048 2568 3 34 56
5873 2076 2048 2568 2 31 58
5874 2076 2048 2568 5 34 58
5875 2076 2048 2568 6 36 59
5876 2076 2048 2568 5 36 59
5877 2076 2048 2568 4 34 58
5878 2076 2048 2568 5 31 58
5879 2076 2048 2568 4 34 58
5880 2076 2048 2568 5 34 59
5881 2076 2048 2568 5 32 58
5882 2072 2048 2568 5 35 58
5883 2072 2048 2568 3 34 58
5884 2076 2048 2568 4 34 58
5885 2072 2048 2568 5 33 58
5886 2072 2048 2568 3 34 57
5887 2072 2048 2564 4 32 56
5888 2072 2048 2564 5 36 58
5889 2072 2048 2564 6 35 58
5890 2072 2048 2564 5 34 55
5891 2072 2044 2564 5 34 57
5892 2072 2048 2568 2 34 58
5893 2072 2048 2568 3 33 55
5894 2072 2044 2568 5 33 57
5895 2072 2044 2568 4 34 58
5896 2072 2044 2568 6 35 57
5897 2072 2044 2568 5 37 58
5898 2072 2044 2568 6 34 57
5899 2076 2044 2568 4 36 58
5900 2072 2044 2568 4 32 58
5901 2076 2044 2568 5 34 59
5902 2076 2044 2568 3 35 58
5903 2076 2044 2568 4 32 58
5904 2072 2048 2568 6 33 58
5905 2072 2048 2568 4 34 58
5906 2076 2048 2568 4 33 56
5907 2076 2044 2568 2 33 56
5908 2076 2044 2568 5 33 57
5909 2072 2044 2568 7 33 58
5910 2072 2044 2568 5 34 56
5911 2072 2044 2564 4 34 58
5912 2076 2044 2564 5 34 56
5913 2076 2044 2564 4 35 56
5914 2072 2044 2564 5 33 58
5915 2072 2044 2564 4 33 58
5916 2072 2044 2564 4 32 57
5917 2072 2044 2564 7 33 58
5918 2076 2044 2564 3 34 58
5919 2072 2044 2564 4 34 56
5920 2076 2044 2568 4 34 57
5921 2076 2044 2568 4 34 58
5922 2076 2044 2568 5 35 59
5923 2076 2044 2564 4 34 55
5924 2076 2044 2564 3 34 59
5925 2076 2044 2564 3 32 57
5926 2076 2044 2564 5 34 59
5927 2076 2048 2564 6 34 56
5928 2076 2048 2564 5 37 59
5929 2076 2048 2568 4 34 58
5930 2076 2048 2568 3 32 58
5931 2076 2048 2568 5 34 59
5932 2076 2044 2568 6 33 58
5933 2076 2048 2568 4 34 57
5934 2076 2048 2568 1 35 58
5935 2076 2048 2568 5 35 57
5936 2076 2048 2568 6 35 58
5937 2076 2048 2568 4 35 57
5938 2072 2048 2568 7 34 57
5939 2072 2048 2568 3 34 58
5940 2072 2048 2568 3 34 57
5941 2072 2048 2568 4 34 56
5942 2072 2044 2568 5 34 57
5943 2072 2044 2568 6 33 58
5944 2072 2044 2568 7 33 57
5945 2076 2044 2568 4 35 57
5946 2076 2044 2568 6 34 58
5947 2076 2044 2568 4 34 58
5948 2076 2044 2568 2 33 58
5949 2076 2044 2568 4 34 58
5950 2076 2044 2568 4 33 57
5951 2076 2044 2568 4 34 58
5952 2076 2044 2564 3 35 58
5953 2076 2048 2564 4 33 58
5954 2076 2048 2568 2 34 58
5955 2076 2048 2568 2 34 58
5956 2072 2048 2568 5 35 58
5957 2072 2048 2568 4 35 58
5958 2076 2048 2568 4 34 57
5959 2076 2048 2568 3 35 57
5960 2076 2048 2568 4 33 57
5961 2072 2048 2568 4 34 57
5962 2072 2048 2568 5 36 57
5963 2072 2048 2568 5 33 56
5964 2072 2048 2568 4 34 57
5965 2076 2044 2568 6 33 57
5966 2076 2044 2568 3 34 57
5967 2076 2044 2568 4 34 57
5968 2076 2044 2568 5 34 56
5969 2076 2044 2568 4 34 58
5970 2072 2044 2568 6 32 57
5971 2072 2044 2568 4 37 57
5972 2072 2048 2568 4 33 57
5973 2072 2048 2568 3 31 57
5974 2072 2048 2568 5 35 58
5975 2072 2048 2568 3 34 58
5976 2072 2048 2568 6 33 58
5977 2072 2048 2568 3 34 58
5978 2072 2048 2568 5 34 58
5979 2072 2048 2568 3 35 58
5980 2072 2044 2568 4 37 57
5981 2076 2044 2568 4 35 56
5982 2076 2044 2568 5 34 57
5983 2076 2044 2568 4 35 58
5984 2076 2044 2568 4 34 58
5985 2076 2048 2568 5 36 58
5986 2076 2048 2564 3 35 59
5987 2076 2048 2568 4 33 57
5988 2076 2048 2568 3 32 56
5989 2076 2044 2564 4 34 58
5990 2076 2044 2564 4 33 55
5991 2076 2044 2568 3 37 58
5992 2076 2044 2564 3 33 58
5993 2076 2044 2564 3 33 57
5994 2076 2044 2568 2 34 59
5995 2076 2044 2568 2 35 58
5996 2076 2044 2568 7 36 56
5997 2072 2044 2568 3 34 56
5998 2072 2048 2568 3 35 56
5999 2072 2048 2568 5 34 56
