t_s,seq,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
10.055,25794,-3.86,2.89,3.33,-0.029,-0.643,-0.752,2068,2380,2448,-52,-12,1
10.060,25795,-4.04,3.56,2.72,-0.037,-0.643,-0.752,2064,2380,2448,-55,-23,11
10.070,25796,-3.50,3.74,2.11,-0.045,-0.651,-0.760,2060,2384,2452,-46,-26,21
10.070,25797,-3.13,3.13,1.38,-0.053,-0.666,-0.759,2056,2392,2452,-40,-16,33
10.075,25798,-2.71,2.53,0.84,-0.061,-0.674,-0.759,2052,2396,2452,-33,-6,42
10.080,25799,-2.53,1.56,0.23,-0.069,-0.682,-0.759,2048,2400,2452,-30,10,52
10.085,25800,-2.46,0.52,-0.38,-0.077,-0.682,-0.759,2044,2400,2452,-29,27,62
10.090,25801,-2.89,-0.69,-0.80,-0.077,-0.682,-0.759,2044,2400,2452,-36,47,69
10.095,25802,-3.44,-1.90,-1.05,-0.085,-0.682,-0.767,2040,2400,2456,-45,67,73
10.100,25803,-4.71,-2.75,-1.23,-0.085,-0.674,-0.767,2040,2396,2456,-66,81,76
10.105,25804,-6.29,-3.72,-1.41,-0.085,-0.666,-0.767,2040,2392,2456,-92,97,79
10.110,25805,-8.47,-4.45,-1.47,-0.077,-0.650,-0.767,2044,2384,2456,-128,109,80
10.115,25806,-10.96,-4.51,-1.47,-0.077,-0.635,-0.767,2044,2376,2456,-169,110,80
10.120,25807,-13.33,-4.75,-1.77,-0.069,-0.619,-0.767,2048,2368,2456,-208,114,85
10.126,25808,-15.63,-4.09,-2.08,-0.069,-0.604,-0.767,2048,2360,2456,-246,103,90
10.130,25809,-17.75,-3.30,-2.81,-0.069,-0.596,-0.767,2048,2356,2456,-281,90,102
10.135,25810,-19.39,-2.63,-3.47,-0.061,-0.596,-0.767,2052,2356,2456,-308,79,113
10.140,25811,-20.85,-1.78,-4.20,-0.061,-0.596,-0.760,2052,2356,2452,-332,65,125
10.145,25812,-21.82,-1.30,-4.99,-0.061,-0.596,-0.760,2052,2356,2452,-348,57,138
10.150,25813,-22.24,-1.30,-5.78,-0.061,-0.596,-0.760,2052,2356,2452,-355,57,151
10.155,25814,-23.46,-0.26,-6.88,-0.061,-0.611,-0.752,2052,2364,2448,-375,40,169
10.160,25815,-23.15,-0.75,-7.79,-0.069,-0.619,-0.744,2048,2368,2444,-370,48,184
10.166,25816,-23.64,-0.99,-8.09,-0.069,-0.627,-0.744,2048,2372,2444,-378,52,189
10.171,25817,-23.88,-1.84,-8.70,-0.077,-0.635,-0.736,2044,2376,2440,-382,66,199
10.176,25818,-24.73,-2.87,-9.00,-0.077,-0.643,-0.744,2044,2380,2444,-396,83,204
10.180,25819,-25.89,-4.39,-9.06,-0.085,-0.642,-0.744,2040,2380,2444,-415,108,205
10.185,25820,-27.22,-6.33,-9.06,-0.085,-0.642,-0.736,2040,2380,2440,-437,140,205
10.190,25821,-28.80,-8.09,-8.94,-0.093,-0.642,-0.744,2036,2380,2444,-463,169,203
10.195,25822,-30.07,-9.85,-8.88,-0.093,-0.642,-0.744,2036,2380,2444,-484,198,202
10.200,25823,-31.41,-11.55,-8.33,-0.085,-0.635,-0.744,2040,2376,2444,-506,226,193
10.206,25824,-32.86,-12.82,-8.21,-0.085,-0.635,-0.744,2040,2376,2444,-530,247,191
10.211,25825,-34.26,-13.73,-7.85,-0.085,-0.627,-0.744,2040,2372,2444,-553,262,185
10.216,25826,-36.02,-14.34,-7.60,-0.077,-0.619,-0.752,2044,2368,2448,-582,272,181
10.220,25827,-37.78,-14.76,-7.18,-0.077,-0.611,-0.752,2044,2364,2448,-611,279,174
10.226,25828,-39.23,-14.95,-6.69,-0.077,-0.611,-0.752,2044,2364,2448,-635,282,166
10.230,25829,-41.18,-14.22,-7.00,-0.069,-0.604,-0.759,2048,2360,2452,-667,270,171
10.236,25830,-42.03,-13.73,-7.06,-0.069,-0.596,-0.767,2048,2356,2456,-681,262,172
10.240,25831,-42.81,-13.13,-6.88,-0.069,-0.596,-0.775,2048,2356,2460,-694,252,169
10.246,25832,-43.18,-12.70,-7.18,-0.061,-0.596,-0.775,2052,2356,2460,-700,245,174
10.251,25833,-43.85,-11.49,-7.54,-0.061,-0.588,-0.775,2052,2352,2460,-711,225,180
10.256,25834,-44.88,-10.34,-7.97,-0.061,-0.588,-0.783,2052,2352,2464,-728,206,187
10.260,25835,-45.73,-9.12,-8.76,-0.061,-0.588,-0.783,2052,2352,2464,-742,186,200
10.266,25836,-47.18,-8.09,-9.12,-0.061,-0.580,-0.783,2052,2348,2464,-766,169,206
10.271,25837,-49.55,-6.57,-9.85,-0.069,-0.580,-0.791,2048,2348,2468,-805,144,218
10.276,25838,-51.85,-5.24,-10.64,-0.069,-0.580,-0.791,2048,2348,2468,-843,122,231
10.281,25839,-53.74,-4.57,-10.82,-0.069,-0.573,-0.791,2048,2344,2468,-874,111,234
10.286,25840,-55.86,-4.39,-11.86,-0.069,-0.573,-0.799,2048,2344,2472,-909,108,251
10.291,25841,-57.62,-4.33,-13.13,-0.069,-0.573,-0.806,2048,2344,2476,-938,107,272
10.296,25842,-58.65,-4.63,-13.25,-0.077,-0.580,-0.806,2044,2348,2476,-955,112,274
10.301,25843,-58.65,-4.94,-14.35,-0.077,-0.581,-0.814,2044,2348,2480,-955,117,292
10.306,25844,-58.59,-5.06,-15.62,-0.077,-0.588,-0.814,2044,2352,2480,-954,119,313
10.311,25845,-58.59,-5.36,-16.72,-0.077,-0.596,-0.822,2044,2356,2484,-954,124,331
10.316,25846,-58.23,-5.36,-18.35,-0.077,-0.604,-0.822,2044,2360,2484,-948,124,358
10.321,25847,-58.47,-4.88,-19.45,-0.077,-0.604,-0.822,2044,2360,2484,-952,116,376
10.326,25848,-59.07,-4.88,-20.72,-0.077,-0.604,-0.830,2044,2360,2488,-962,116,397
10.331,25849,-59.56,-4.57,-22.12,-0.077,-0.596,-0.830,2044,2356,2488,-970,111,420
10.336,25850,-60.83,-4.03,-23.15,-0.069,-0.589,-0.830,2048,2352,2488,-991,102,437
10.341,25851,-62.47,-3.54,-23.94,-0.069,-0.573,-0.830,2048,2344,2488,-1018,94,450
10.346,25852,-64.84,-3.30,-24.85,-0.069,-0.557,-0.838,2048,2336,2492,-1057,90,465
10.351,25853,-67.87,-3.66,-25.64,-0.069,-0.542,-0.845,2048,2328,2496,-1107,96,478
10.356,25854,-70.06,-3.78,-26.31,-0.061,-0.526,-0.853,2052,2320,2500,-1143,98,489
10.361,25855,-72.36,-4.09,-27.34,-0.053,-0.511,-0.854,2056,2312,2500,-1181,103,506
10.366,25856,-74.67,-4.27,-28.32,-0.045,-0.495,-0.861,2060,2304,2504,-1219,106,522
10.371,25857,-77.34,-4.33,-29.59,-0.045,-0.480,-0.861,2060,2296,2504,-1263,107,543
10.376,25858,-80.37,-4.21,-30.62,-0.037,-0.472,-0.869,2064,2292,2508,-1313,105,560
10.381,25859,-83.59,-3.42,-32.38,-0.037,-0.456,-0.877,2064,2284,2512,-1366,92,589
10.386,25860,-86.74,-2.81,-33.90,-0.029,-0.449,-0.877,2068,2280,2512,-1418,82,614
10.391,25861,-89.59,-1.90,-35.91,-0.029,-0.441,-0.885,2068,2276,2516,-1465,67,647
10.396,25862,-92.39,-0.63,-37.85,-0.029,-0.433,-0.877,2068,2272,2512,-1511,46,679
10.401,25863,-94.81,0.52,-39.79,-0.037,-0.425,-0.877,2064,2268,2512,-1551,27,711
10.406,25864,-97.06,1.49,-42.22,-0.037,-0.425,-0.877,2064,2268,2512,-1588,11,751
10.411,25865,-98.82,2.89,-44.65,-0.037,-0.433,-0.869,2064,2272,2508,-1617,-12,791
10.416,25866,-100.09,3.92,-46.84,-0.045,-0.448,-0.869,2060,2280,2508,-1638,-29,827
10.421,25867,-100.58,4.77,-49.39,-0.045,-0.464,-0.861,2060,2288,2504,-1646,-43,869
10.426,25868,-100.76,5.44,-51.76,-0.045,-0.487,-0.854,2060,2300,2500,-1649,-54,908
10.431,25869,-99.97,5.80,-54.13,-0.045,-0.511,-0.838,2060,2312,2492,-1636,-60,947
10.436,25870,-98.76,5.80,-54.98,-0.045,-0.526,-0.838,2060,2320,2492,-1616,-60,961
10.441,25871,-96.03,6.29,-56.19,-0.045,-0.550,-0.838,2060,2332,2492,-1571,-68,981
10.446,25872,-92.81,5.92,-56.98,-0.045,-0.550,-0.838,2060,2332,2492,-1518,-62,994
10.451,25873,-88.99,5.38,-56.68,-0.045,-0.550,-0.838,2060,2332,2492,-1455,-53,989
10.456,25874,-85.41,6.41,-57.17,-0.045,-0.534,-0.846,2060,2324,2496,-1396,-70,997
10.461,25875,-83.10,5.68,-56.86,-0.037,-0.503,-0.854,2064,2308,2500,-1358,-58,992
10.466,25876,-82.31,5.62,-55.95,-0.037,-0.464,-0.862,2064,2288,2504,-1345,-57,977
10.471,25877,-83.47,5.44,-54.92,-0.029,-0.425,-0.877,2068,2268,2512,-1364,-54,960
10.476,25878,-85.83,5.20,-53.89,-0.021,-0.386,-0.885,2072,2248,2516,-1403,-50,943
10.481,25879,-89.59,5.01,-52.25,-0.021,-0.355,-0.893,2072,2232,2520,-1465,-47,916
10.486,25880,-92.87,5.07,-51.09,-0.013,-0.332,-0.901,2076,2220,2524,-1519,-48,897
10.491,25881,-96.15,5.86,-49.09,-0.005,-0.308,-0.901,2080,2208,2524,-1573,-61,864
10.496,25882,-98.21,6.65,-47.93,-0.005,-0.308,-0.909,2080,2208,2528,-1607,-74,845
10.501,25883,-98.45,7.56,-46.54,-0.005,-0.309,-0.917,2080,2208,2532,-1611,-89,822
10.506,25884,-96.45,8.17,-45.32,-0.013,-0.309,-0.925,2076,2208,2536,-1578,-99,802
10.511,25885,-94.63,9.32,-43.80,-0.013,-0.324,-0.932,2076,2216,2540,-1548,-118,777
10.516,25886,-89.72,9.75,-41.92,-0.013,-0.332,-0.932,2076,2220,2540,-1467,-125,746
10.521,25887,-85.29,11.02,-40.58,-0.013,-0.340,-0.940,2076,2224,2544,-1394,-146,724
10.526,25888,-79.95,10.90,-38.40,-0.021,-0.332,-0.948,2072,2220,2548,-1306,-144,688
10.531,25889,-75.15,11.38,-37.18,-0.021,-0.340,-0.956,2072,2224,2552,-1227,-152,668
10.536,25890,-69.57,12.17,-35.42,-0.021,-0.332,-0.956,2072,2220,2552,-1135,-165,639
10.541,25891,-65.45,12.29,-33.60,-0.021,-0.332,-0.956,2072,2220,2552,-1067,-167,609
10.546,25892,-62.11,12.66,-31.41,-0.021,-0.332,-0.956,2072,2220,2552,-1012,-173,573
10.551,25893,-61.14,12.41,-30.02,-0.021,-0.324,-0.948,2072,2216,2548,-996,-169,550
10.556,25894,-60.65,13.02,-27.28,-0.021,-0.316,-0.940,2072,2212,2544,-988,-179,505
10.561,25895,-60.23,11.69,-23.88,-0.021,-0.301,-0.932,2072,2204,2540,-981,-157,449
10.566,25896,-62.41,10.23,-20.91,-0.020,-0.293,-0.932,2072,2200,2540,-1017,-133,400
10.571,25897,-62.11,8.96,-18.17,-0.012,-0.277,-0.925,2076,2192,2536,-1012,-112,355
10.576,25898,-62.17,6.65,-15.26,-0.012,-0.254,-0.925,2076,2180,2536,-1013,-74,307
10.581,25899,-59.68,4.35,-11.67,-0.012,-0.230,-0.925,2076,2168,2536,-972,-36,248
10.586,25900,-57.50,2.53,-9.73,-0.012,-0.207,-0.925,2076,2156,2536,-936,-6,216
10.591,25901,-55.56,0.16,-7.48,-0.012,-0.184,-0.933,2076,2144,2540,-904,33,179
10.596,25902,-52.95,-1.54,-5.90,-0.020,-0.160,-0.940,2072,2132,2544,-861,61,153
10.601,25903,-50.34,-4.03,-4.75,-0.020,-0.145,-0.948,2072,2124,2548,-818,102,134
10.606,25904,-49.43,-5.60,-3.29,-0.028,-0.137,-0.956,2068,2120,2552,-803,128,110
10.611,25905,-48.58,-6.88,-2.87,-0.028,-0.129,-0.956,2068,2116,2552,-789,149,103
10.616,25906,-49.25,-8.82,-2.75,-0.036,-0.129,-0.964,2064,2116,2556,-800,181,101
10.621,25907,-48.52,-9.85,-2.44,-0.044,-0.129,-0.964,2060,2116,2556,-788,198,96
10.626,25908,-48.27,-11.67,-2.14,-0.052,-0.129,-0.964,2056,2116,2556,-784,228,91
10.631,25909,-47.36,-12.46,-2.50,-0.052,-0.129,-0.972,2056,2116,2560,-769,241,97
10.636,25910,-45.18,-13.91,-2.75,-0.052,-0.129,-0.972,2056,2116,2560,-733,265,101
10.641,25911,-43.66,-15.19,-3.29,-0.060,-0.129,-0.971,2052,2116,2560,-708,286,110
10.646,25912,-40.69,-16.52,-3.54,-0.060,-0.129,-0.971,2052,2116,2560,-659,308,114
10.651,25913,-38.75,-18.40,-4.32,-0.060,-0.129,-0.979,2052,2116,2564,-627,339,127
10.656,25914,-36.87,-20.10,-4.39,-0.052,-0.129,-0.979,2056,2116,2564,-596,367,128
10.661,25915,-34.62,-21.68,-4.81,-0.052,-0.129,-0.979,2056,2116,2564,-559,393,135
10.666,25916,-32.98,-23.38,-4.63,-0.044,-0.129,-0.979,2060,2116,2564,-532,421,132
10.671,25917,-32.20,-25.02,-4.32,-0.044,-0.121,-0.979,2060,2112,2564,-519,448,127
10.676,25918,-31.53,-25.87,-3.84,-0.036,-0.121,-0.979,2064,2112,2564,-508,462,119
10.681,25919,-31.65,-27.08,-2.75,-0.036,-0.113,-0.972,2064,2108,2560,-510,482,101
10.686,25920,-32.98,-27.93,-1.71,-0.036,-0.106,-0.964,2064,2104,2556,-532,496,84
10.691,25921,-34.20,-28.47,-0.01,-0.036,-0.090,-0.956,2064,2096,2552,-552,505,56
10.696,25922,-36.26,-29.38,1.63,-0.036,-0.082,-0.956,2064,2092,2552,-586,520,29
10.701,25923,-37.72,-29.93,3.39,-0.036,-0.066,-0.956,2064,2084,2552,-610,529,0
10.706,25924,-39.05,-30.35,4.79,-0.036,-0.051,-0.956,2064,2076,2552,-632,536,-23
10.711,25925,-38.99,-30.11,6.30,-0.036,-0.043,-0.956,2064,2072,2552,-631,532,-48
10.716,25926,-38.93,-29.87,7.64,-0.036,-0.035,-0.956,2064,2068,2552,-630,528,-70
10.721,25927,-38.20,-29.14,8.55,-0.036,-0.027,-0.964,2064,2064,2556,-618,516,-85
10.726,25928,-37.47,-28.47,9.40,-0.036,-0.027,-0.964,2064,2064,2556,-606,505,-99
10.731,25929,-37.23,-27.56,9.89,-0.036,-0.027,-0.964,2064,2064,2556,-602,490,-107
10.736,25930,-36.93,-26.11,10.01,-0.036,-0.035,-0.972,2064,2068,2560,-597,466,-109
10.741,25931,-36.69,-24.71,10.13,-0.036,-0.043,-0.972,2064,2072,2560,-593,443,-111
10.746,25932,-36.32,-23.38,10.37,-0.036,-0.059,-0.972,2064,2080,2560,-587,421,-115
10.751,25933,-35.90,-22.04,10.13,-0.036,-0.067,-0.972,2064,2084,2560,-580,399,-111
10.756,25934,-35.35,-20.28,10.01,-0.044,-0.074,-0.972,2060,2088,2560,-571,370,-109
10.761,25935,-33.89,-18.77,9.77,-0.044,-0.090,-0.964,2060,2096,2556,-547,345,-105
10.766,25936,-32.68,-17.74,9.10,-0.044,-0.098,-0.964,2060,2100,2556,-527,328,-94
10.771,25937,-30.86,-16.04,8.92,-0.044,-0.106,-0.972,2060,2104,2560,-497,300,-91
10.776,25938,-28.13,-14.40,8.92,-0.044,-0.106,-0.964,2060,2104,2556,-452,273,-91
10.781,25939,-26.31,-13.49,8.07,-0.044,-0.113,-0.972,2060,2108,2560,-422,258,-77
10.786,25940,-23.88,-12.46,7.34,-0.044,-0.113,-0.972,2060,2108,2560,-382,241,-65
10.791,25941,-22.24,-11.37,6.18,-0.044,-0.113,-0.972,2060,2108,2560,-355,223,-46
10.796,25942,-20.30,-10.40,5.70,-0.044,-0.113,-0.972,2060,2108,2560,-323,207,-38
10.801,25943,-19.76,-10.03,4.48,-0.044,-0.113,-0.979,2060,2108,2564,-314,201,-18
10.806,25944,-19.39,-9.24,4.00,-0.044,-0.113,-0.979,2060,2108,2564,-308,188,-10
10.811,25945,-19.33,-9.18,3.45,-0.044,-0.106,-0.979,2060,2104,2564,-307,187,-1
10.816,25946,-19.58,-8.94,3.02,-0.044,-0.098,-0.979,2060,2100,2564,-311,183,6
10.821,25947,-19.51,-8.88,2.66,-0.044,-0.090,-0.987,2060,2096,2568,-310,182,12
10.826,25948,-18.97,-8.70,2.36,-0.052,-0.082,-0.995,2056,2092,2572,-301,179,17
10.831,25949,-17.82,-8.52,2.05,-0.052,-0.082,-0.995,2056,2092,2572,-282,176,22
10.836,25950,-16.18,-8.45,1.63,-0.052,-0.074,-1.003,2056,2088,2576,-255,175,29
10.841,25951,-14.42,-8.21,1.26,-0.060,-0.074,-1.003,2052,2088,2576,-226,171,35
10.846,25952,-12.60,-8.15,0.66,-0.060,-0.074,-1.011,2052,2088,2580,-196,170,45
10.851,25953,-10.78,-7.85,0.29,-0.060,-0.074,-1.011,2052,2088,2580,-166,165,51
10.856,25954,-9.44,-7.61,0.05,-0.060,-0.067,-1.011,2052,2084,2580,-144,161,55
10.861,25955,-8.65,-7.36,-0.44,-0.068,-0.067,-1.011,2048,2084,2580,-131,157,63
10.866,25956,-8.53,-7.06,-0.56,-0.068,-0.067,-1.011,2048,2084,2580,-129,152,65
10.871,25957,-8.84,-6.82,-0.56,-0.068,-0.059,-1.003,2048,2080,2576,-134,148,65
10.876,25958,-9.26,-6.57,-0.44,-0.068,-0.059,-1.003,2048,2080,2576,-141,144,63
10.881,25959,-9.99,-6.45,-0.13,-0.068,-0.051,-1.003,2048,2076,2576,-153,142,58
10.886,25960,-10.78,-6.57,0.23,-0.068,-0.043,-1.003,2048,2072,2576,-166,144,52
10.891,25961,-11.32,-6.70,0.53,-0.068,-0.035,-1.003,2048,2068,2576,-175,146,47
10.896,25962,-11.57,-6.88,0.90,-0.068,-0.027,-1.003,2048,2064,2576,-179,149,41
10.901,25963,-12.35,-7.36,0.90,-0.068,-0.027,-1.003,2048,2064,2576,-192,157,41
10.906,25964,-10.72,-6.70,2.05,-0.068,-0.020,-1.011,2048,2060,2580,-165,146,22
10.911,25965,-10.53,-7.00,2.17,-0.068,-0.020,-1.011,2048,2060,2580,-162,151,20
10.916,25966,-9.68,-6.94,2.54,-0.068,-0.020,-1.011,2048,2060,2580,-148,150,14
10.921,25967,-8.90,-6.82,2.54,-0.068,-0.020,-1.011,2048,2060,2580,-135,148,14
10.926,25968,-8.11,-6.63,2.90,-0.076,-0.020,-1.018,2044,2060,2584,-122,145,8
10.931,25969,-7.56,-6.70,2.90,-0.076,-0.020,-1.018,2044,2060,2584,-113,146,8
10.936,25970,-7.62,-6.63,2.72,-0.076,-0.020,-1.018,2044,2060,2584,-114,145,11
10.941,25971,-7.62,-6.45,3.15,-0.076,-0.020,-1.018,2044,2060,2584,-114,142,4
10.946,25972,-7.68,-6.57,2.96,-0.076,-0.020,-1.018,2044,2060,2584,-115,144,7
10.951,25973,-7.93,-6.39,2.90,-0.076,-0.012,-1.018,2044,2056,2584,-119,141,8
10.956,25974,-8.17,-6.45,2.84,-0.076,-0.012,-1.026,2044,2056,2588,-123,142,9
10.961,25975,-8.47,-6.39,2.90,-0.068,-0.004,-1.018,2048,2052,2584,-128,141,8
10.966,25976,-8.84,-6.27,2.90,-0.068,-0.004,-1.018,2048,2052,2584,-134,139,8
10.971,25977,-9.08,-6.33,2.96,-0.068,-0.004,-1.018,2048,2052,2584,-138,140,7
10.976,25978,-9.26,-6.09,2.96,-0.068,-0.004,-1.018,2048,2052,2584,-141,136,7
10.981,25979,-9.26,-5.85,3.02,-0.068,-0.004,-1.018,2048,2052,2584,-141,132,6
10.986,25980,-9.56,-5.60,3.08,-0.068,-0.004,-1.011,2048,2052,2580,-146,128,5
10.991,25981,-9.99,-5.42,2.90,-0.068,-0.004,-1.011,2048,2052,2580,-153,125,8
10.996,25982,-10.60,-4.94,2.96,-0.068,-0.004,-1.011,2048,2052,2580,-163,117,7
11.001,25983,-11.20,-4.51,3.21,-0.068,-0.012,-1.011,2048,2056,2580,-173,110,3
11.007,25984,-11.63,-4.15,3.02,-0.068,-0.012,-1.003,2048,2056,2576,-180,104,6
11.012,25985,-11.57,-4.03,2.96,-0.060,-0.012,-1.003,2052,2056,2576,-179,102,7
11.017,25986,-11.20,-3.66,2.78,-0.060,-0.020,-1.003,2052,2060,2576,-173,96,10
11.021,25987,-10.66,-3.60,2.66,-0.060,-0.020,-1.003,2052,2060,2576,-164,95,12
11.026,25988,-10.23,-3.60,2.60,-0.060,-0.020,-1.003,2052,2060,2576,-157,95,13
11.031,25989,-9.56,-3.78,2.60,-0.068,-0.027,-1.003,2048,2064,2576,-146,98,13
11.036,25990,-9.08,-3.97,2.42,-0.068,-0.027,-0.995,2048,2064,2572,-138,101,16
11.041,25991,-8.90,-4.39,2.54,-0.068,-0.027,-0.995,2048,2064,2572,-135,108,14
11.047,25992,-8.77,-4.57,2.48,-0.068,-0.035,-0.995,2048,2068,2572,-133,111,15
11.052,25993,-8.84,-4.81,2.48,-0.068,-0.035,-0.995,2048,2068,2572,-134,115,15
11.056,25994,-9.08,-5.18,2.48,-0.068,-0.035,-0.995,2048,2068,2572,-138,121,15
11.061,25995,-9.87,-5.48,2.54,-0.068,-0.035,-0.987,2048,2068,2568,-151,126,14
11.066,25996,-11.08,-5.85,2.36,-0.068,-0.027,-0.987,2048,2064,2568,-171,132,17
11.071,25997,-12.60,-6.09,2.17,-0.068,-0.020,-0.987,2048,2060,2568,-196,136,20
11.076,25998,-14.96,-6.39,1.99,-0.068,-0.012,-0.987,2048,2056,2568,-235,141,23
11.081,25999,-17.57,-6.57,1.99,-0.068,-0.004,-0.987,2048,2052,2568,-278,144,23
11.087,26000,-20.18,-6.88,2.11,-0.060,0.004,-0.987,2052,2048,2568,-321,149,21
11.092,26001,-22.91,-7.06,2.17,-0.060,0.012,-0.995,2052,2044,2572,-366,152,20
11.097,26002,-25.70,-7.18,2.36,-0.060,0.012,-0.987,2052,2044,2568,-412,154,17
11.101,26003,-27.77,-6.88,2.54,-0.060,0.012,-0.987,2052,2044,2568,-446,149,14
11.106,26004,-28.80,-6.88,2.72,-0.067,0.012,-0.995,2048,2044,2572,-463,149,11
11.111,26005,-29.40,-6.82,3.15,-0.075,0.012,-0.995,2044,2044,2572,-473,148,4
11.116,26006,-29.53,-6.70,3.51,-0.075,0.004,-0.995,2044,2048,2572,-475,146,-2
11.121,26007,-29.10,-6.57,3.81,-0.083,-0.004,-0.995,2040,2052,2572,-468,144,-7
11.127,26008,-28.56,-7.06,4.00,-0.091,-0.004,-0.995,2036,2052,2572,-459,152,-10
11.132,26009,-28.56,-6.45,4.06,-0.091,-0.019,-0.995,2036,2060,2572,-459,142,-11
11.137,26010,-26.55,-6.33,5.45,-0.099,-0.019,-0.995,2032,2060,2572,-426,140,-34
11.141,26011,-26.61,-6.51,5.21,-0.099,-0.019,-1.003,2032,2060,2576,-427,143,-30
11.147,26012,-25.40,-6.21,5.70,-0.099,-0.019,-1.003,2032,2060,2576,-407,138,-38
11.151,26013,-25.95,-6.15,5.57,-0.099,-0.019,-1.003,2032,2060,2576,-416,137,-36
11.157,26014,-26.25,-6.09,6.73,-0.107,-0.012,-1.002,2028,2056,2576,-421,136,-55
11.161,26015,-28.25,-6.09,6.30,-0.107,-0.012,-1.002,2028,2056,2576,-454,136,-48
11.167,26016,-31.04,-6.09,6.97,-0.099,-0.004,-1.003,2032,2052,2576,-500,136,-59
11.172,26017,-34.44,-6.70,7.52,-0.099,0.012,-1.003,2032,2044,2576,-556,146,-68
11.177,26018,-38.57,-6.94,7.88,-0.099,0.020,-1.003,2032,2040,2576,-624,150,-74
11.182,26019,-41.96,-7.36,8.79,-0.099,0.027,-1.003,2032,2036,2576,-680,157,-89
11.187,26020,-45.67,-8.09,9.77,-0.099,0.043,-1.003,2032,2028,2576,-741,169,-105
11.192,26021,-48.40,-8.76,9.95,-0.099,0.043,-1.003,2032,2028,2576,-786,180,-108
11.197,26022,-50.46,-9.67,10.01,-0.091,0.051,-1.003,2036,2024,2576,-820,195,-109
11.202,26023,-51.98,-10.27,10.31,-0.091,0.051,-1.003,2036,2024,2576,-845,205,-114
11.207,26024,-53.37,-11.67,10.01,-0.099,0.043,-1.010,2032,2028,2580,-868,228,-109
11.212,26025,-54.16,-12.52,9.83,-0.099,0.043,-1.010,2032,2028,2580,-881,242,-106
11.217,26026,-56.28,-13.91,9.28,-0.099,0.035,-1.010,2032,2032,2580,-916,265,-97
11.222,26027,-57.50,-15.01,8.61,-0.099,0.027,-1.010,2032,2036,2580,-936,283,-86
11.227,26028,-59.62,-16.10,8.00,-0.099,0.020,-1.010,2032,2040,2580,-971,301,-76
11.232,26029,-61.56,-16.95,7.64,-0.099,0.020,-1.010,2032,2040,2580,-1003,315,-70
11.237,26030,-63.14,-17.61,7.09,-0.099,0.020,-1.010,2032,2040,2580,-1029,326,-61
11.242,26031,-65.51,-17.80,6.97,-0.099,0.027,-1.010,2032,2036,2580,-1068,329,-59
11.247,26032,-66.54,-17.92,7.09,-0.099,0.043,-1.010,2032,2028,2580,-1085,331,-61
11.252,26033,-68.66,-17.68,6.85,-0.099,0.051,-1.011,2032,2024,2580,-1120,327,-57
11.257,26034,-68.78,-17.19,6.97,-0.099,0.059,-1.011,2032,2020,2580,-1122,319,-59
11.262,26035,-68.12,-16.64,6.85,-0.099,0.082,-1.011,2032,2008,2580,-1111,310,-57
11.267,26036,-67.57,-15.79,6.79,-0.107,0.090,-1.011,2028,2004,2580,-1102,296,-56
11.272,26037,-66.23,-14.95,6.49,-0.107,0.106,-1.011,2028,1996,2580,-1080,282,-51
11.277,26038,-65.32,-14.34,6.00,-0.107,0.113,-1.011,2028,1992,2580,-1065,272,-43
11.282,26039,-64.72,-13.25,5.70,-0.115,0.121,-1.003,2024,1988,2576,-1055,254,-38
11.287,26040,-63.69,-12.40,5.57,-0.115,0.129,-1.003,2024,1984,2576,-1038,240,-36
11.292,26041,-64.66,-11.55,5.45,-0.123,0.137,-0.995,2020,1980,2572,-1054,226,-34
11.297,26042,-65.39,-10.76,5.09,-0.123,0.145,-0.995,2020,1976,2572,-1066,213,-28
11.302,26043,-66.60,-10.09,4.79,-0.123,0.153,-0.995,2020,1972,2572,-1086,202,-23
11.307,26044,-68.30,-9.43,5.03,-0.123,0.160,-0.995,2020,1968,2572,-1114,191,-27
11.312,26045,-69.69,-9.06,4.91,-0.123,0.176,-0.995,2020,1960,2572,-1137,185,-25
11.317,26046,-72.61,-8.70,4.72,-0.123,0.184,-0.995,2020,1956,2572,-1185,179,-22
11.322,26047,-73.88,-8.58,4.60,-0.123,0.192,-0.995,2020,1952,2572,-1206,177,-20
11.327,26048,-76.12,-8.52,4.42,-0.123,0.199,-1.003,2020,1948,2576,-1243,176,-17
11.332,26049,-77.76,-8.45,4.12,-0.115,0.199,-0.995,2024,1948,2572,-1270,175,-12
11.337,26050,-79.58,-8.58,3.63,-0.107,0.207,-1.003,2028,1944,2576,-1300,177,-4
11.342,26051,-81.28,-8.33,3.27,-0.107,0.207,-1.003,2028,1944,2576,-1328,173,2
11.347,26052,-81.83,-8.64,2.42,-0.107,0.215,-1.003,2028,1940,2576,-1337,178,16
11.352,26053,-82.31,-8.15,1.93,-0.099,0.215,-1.003,2032,1940,2576,-1345,170,24
11.357,26054,-82.37,-7.67,1.44,-0.099,0.215,-0.995,2032,1940,2572,-1346,162,32
11.362,26055,-81.34,-6.88,1.26,-0.091,0.223,-0.995,2036,1936,2572,-1329,149,35
11.367,26056,-81.22,-6.09,1.44,-0.091,0.223,-0.995,2036,1936,2572,-1327,136,32
