t,wall,state,action,arm,b,emerg,raw_thr,raw_roll,raw_pitch,raw_yaw,sent_roll,sent_pitch,sent_gaz,sent_yaw
45.932,1782952271.474,ARMED,move r+0.00 p+0.00 g+0.16 y+0.00,1.00,0.00,-1.00,0.284,-0.000,-0.000,0.009,0.000,0.000,0.158,0.000
45.967,1782952271.509,ARMED,move r+0.00 p+0.00 g+0.16 y-0.02,1.00,0.00,-1.00,0.285,-0.000,-0.000,-0.104,0.000,0.000,0.159,-0.018
46.002,1782952271.545,ARMED,move r+0.00 p+0.00 g+0.16 y-0.08,1.00,0.00,-1.00,0.285,0.000,0.000,-0.180,0.000,0.000,0.159,-0.077
46.037,1782952271.580,ARMED,move r+0.00 p+0.00 g+0.16 y-0.11,1.00,0.00,-1.00,0.285,-0.000,-0.000,-0.227,0.000,0.000,0.159,-0.113
46.073,1782952271.615,ARMED,move r+0.00 p+0.00 g+0.16 y-0.26,1.00,0.00,-1.00,0.284,0.000,0.000,-0.403,0.000,0.000,0.158,-0.259
46.108,1782952271.650,ARMED,move r+0.00 p+0.00 g+0.20 y-0.53,1.00,0.00,-1.00,0.339,-0.000,0.000,-0.674,0.000,0.000,0.204,-0.532
46.143,1782952271.685,ARMED,move r+0.00 p+0.00 g+0.25 y-0.74,1.00,0.00,-1.00,0.397,0.000,-0.000,-0.833,0.000,0.000,0.254,-0.737
46.178,1782952271.721,ARMED,move r+0.00 p+0.00 g+0.25 y-0.93,1.00,0.00,-1.00,0.398,-0.000,-0.000,-0.956,0.000,0.000,0.254,-0.926
46.213,1782952271.755,ARMED,move r+0.00 p+0.00 g+0.25 y-0.98,1.00,0.00,-1.00,0.397,-0.000,0.000,-0.988,0.000,0.000,0.254,-0.980
46.248,1782952271.790,ARMED,move r+0.00 p+0.00 g+0.25 y-0.98,1.00,0.00,-1.00,0.398,-0.000,-0.000,-0.988,0.000,0.000,0.254,-0.980
46.282,1782952271.825,ARMED,move r+0.00 p+0.00 g+0.25 y-0.98,1.00,0.00,-1.00,0.398,-0.000,0.000,-0.988,0.000,0.000,0.254,-0.980
46.317,1782952271.860,ARMED,move r+0.00 p+0.00 g+0.25 y-0.98,1.00,0.00,-1.00,0.398,-0.000,-0.000,-0.988,0.000,0.000,0.254,-0.980
46.352,1782952271.895,ARMED,move r+0.00 p+0.00 g+0.25 y-0.98,1.00,0.00,-1.00,0.396,0.000,-0.000,-0.988,0.000,0.000,0.253,-0.980
46.388,1782952271.930,ARMED,move r+0.00 p+0.00 g+0.25 y-0.98,1.00,0.00,-1.00,0.395,0.000,-0.000,-0.988,0.000,0.000,0.252,-0.980
46.423,1782952271.965,ARMED,move r+0.00 p+0.00 g+0.25 y-0.93,1.00,0.00,-1.00,0.393,0.000,0.000,-0.961,0.000,0.000,0.250,-0.934
46.458,1782952272.001,ARMED,move r+0.00 p+0.00 g+0.25 y-0.82,1.00,0.00,-1.00,0.391,-0.000,0.000,-0.891,0.000,0.000,0.248,-0.822
46.493,1782952272.036,ARMED,move r+0.00 p+0.00 g+0.25 y-0.66,1.00,0.00,-1.00,0.390,0.000,0.000,-0.777,0.000,0.000,0.248,-0.661
46.528,1782952272.071,ARMED,move r+0.00 p+0.00 g+0.25 y-0.50,1.00,0.00,-1.00,0.388,-0.000,-0.000,-0.645,0.000,0.000,0.246,-0.500
46.564,1782952272.106,ARMED,move r+0.00 p+0.00 g+0.26 y-0.19,1.00,0.00,-1.00,0.399,0.000,0.000,-0.322,0.000,0.000,0.255,-0.190
46.599,1782952272.141,ARMED,move r+0.00 p+0.00 g+0.26 y+0.00,1.00,0.00,-1.00,0.403,0.000,-0.000,0.008,0.000,0.000,0.259,0.000
46.634,1782952272.177,ARMED,move r+0.00 p+0.00 g+0.26 y+0.00,1.00,0.00,-1.00,0.401,-0.000,-0.000,0.009,0.000,0.000,0.257,0.000
46.669,1782952272.212,ARMED,move r+0.00 p+0.00 g+0.26 y+0.00,1.00,0.00,-1.00,0.402,-0.000,0.000,0.007,0.000,0.000,0.258,0.000
46.705,1782952272.247,ARMED,move r+0.00 p+0.00 g+0.26 y+0.00,1.00,0.00,-1.00,0.400,-0.001,0.000,0.010,0.000,0.000,0.256,0.000
46.740,1782952272.282,ARMED,move r+0.00 p+0.00 g+0.26 y+0.00,1.00,0.00,-1.00,0.401,-0.001,0.000,0.008,0.000,0.000,0.257,0.000
46.775,1782952272.318,ARMED,move r+0.00 p+0.00 g+0.25 y+0.00,1.00,0.00,-1.00,0.393,-0.000,0.000,-0.066,0.000,0.000,0.250,0.000
46.810,1782952272.353,ARMED,move r+0.00 p+0.00 g+0.18 y-0.13,1.00,0.00,-1.00,0.315,0.000,-0.000,-0.255,0.000,0.000,0.184,-0.135
46.845,1782952272.388,ARMED,move r+0.00 p+0.00 g+0.12 y-0.32,1.00,0.00,-1.00,0.235,0.000,-0.000,-0.467,0.000,0.000,0.119,-0.317
46.881,1782952272.423,ARMED,move r+0.00 p+0.00 g+0.11 y-0.59,1.00,0.00,-1.00,0.222,0.000,0.000,-0.720,0.000,0.000,0.109,-0.587
46.915,1782952272.458,ARMED,move r+0.00 p+0.00 g+0.11 y-0.89,1.00,0.00,-1.00,0.221,0.000,0.000,-0.934,0.000,0.000,0.109,-0.889
46.950,1782952272.493,ARMED,move r+0.00 p+0.00 g+0.11 y-0.98,1.00,0.00,-1.00,0.217,0.000,-0.000,-0.988,0.000,0.000,0.106,-0.980
46.986,1782952272.528,ARMED,move r+0.00 p+0.00 g+0.10 y-0.98,1.00,0.00,-1.00,0.216,-0.000,-0.000,-0.988,0.000,0.000,0.105,-0.980
47.021,1782952272.563,ARMED,move r+0.00 p+0.00 g+0.10 y-0.98,1.00,0.00,-1.00,0.215,-0.000,-0.000,-0.988,0.000,0.000,0.104,-0.980
47.056,1782952272.598,ARMED,move r+0.00 p+0.00 g+0.11 y-0.98,1.00,0.00,-1.00,0.217,0.000,0.000,-0.988,0.000,0.000,0.106,-0.980
47.091,1782952272.634,ARMED,move r+0.00 p+0.00 g+0.11 y-0.98,1.00,0.00,-1.00,0.217,0.000,-0.000,-0.988,0.000,0.000,0.106,-0.980
47.126,1782952272.669,ARMED,move r+0.00 p+0.00 g+0.10 y-0.98,1.00,0.00,-1.00,0.216,0.000,-0.000,-0.988,0.000,0.000,0.105,-0.980
47.161,1782952272.704,ARMED,move r+0.00 p+0.00 g+0.11 y-0.98,1.00,0.00,-1.00,0.217,0.000,0.000,-0.988,0.000,0.000,0.106,-0.980
47.196,1782952272.739,ARMED,move r+0.00 p+0.00 g+0.11 y-0.79,1.00,0.00,-1.00,0.217,-0.000,-0.000,-0.871,0.000,0.000,0.106,-0.793
47.231,1782952272.774,ARMED,move r+0.00 p+0.00 g+0.11 y-0.33,1.00,0.00,-1.00,0.221,0.000,0.000,-0.476,0.000,0.000,0.109,-0.326
47.267,1782952272.809,ARMED,move r+0.00 p+0.00 g+0.11 y-0.04,1.00,0.00,-1.00,0.226,0.000,0.000,-0.133,0.000,0.000,0.112,-0.041
47.302,1782952272.844,ARMED,move r+0.00 p+0.00 g+0.12 y+0.00,1.00,0.00,-1.00,0.232,-0.000,0.000,0.011,0.000,0.000,0.117,0.000
47.336,1782952272.879,ARMED,move r+0.00 p+0.00 g+0.12 y+0.00,1.00,0.00,-1.00,0.234,0.000,0.000,0.012,0.000,0.000,0.119,0.000
47.372,1782952272.914,ARMED,move r+0.00 p+0.00 g+0.12 y+0.00,1.00,0.00,-1.00,0.234,0.000,0.000,0.025,0.000,0.000,0.119,0.000
47.407,1782952272.950,ARMED,move r+0.00 p+0.00 g+0.12 y+0.00,1.00,0.00,-1.00,0.233,-0.000,0.000,0.037,0.000,0.000,0.118,0.000
47.442,1782952272.985,ARMED,move r+0.00 p+0.00 g+0.12 y+0.00,1.00,0.00,-1.00,0.231,0.000,0.000,0.040,0.000,0.000,0.116,0.000
47.477,1782952273.020,ARMED,move r+0.00 p+0.00 g+0.12 y+0.07,1.00,0.00,-1.00,0.232,0.000,0.001,0.170,0.000,0.000,0.117,0.069
47.513,1782952273.055,ARMED,move r+0.00 p+0.00 g+0.12 y+0.26,1.00,0.00,-1.00,0.230,0.000,-0.000,0.405,0.000,0.000,0.115,0.260
47.548,1782952273.090,ARMED,move r+0.00 p+0.00 g+0.12 y+0.50,1.00,0.00,-1.00,0.232,-0.001,-0.000,0.647,0.000,0.000,0.117,0.502
47.583,1782952273.126,ARMED,move r+0.00 p+0.00 g+0.12 y+0.82,1.00,0.00,-1.00,0.231,0.000,0.000,0.888,0.000,0.000,0.116,0.817
47.618,1782952273.161,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.230,0.000,0.000,1.000,0.000,0.000,0.115,1.000
47.654,1782952273.196,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.231,-0.001,0.000,1.000,0.000,0.000,0.116,1.000
47.688,1782952273.231,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.233,-0.001,-0.002,1.000,0.000,0.000,0.118,1.000
47.723,1782952273.266,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.236,0.000,0.000,1.000,0.000,0.000,0.120,1.000
47.759,1782952273.301,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.236,-0.001,-0.000,1.000,0.000,0.000,0.120,1.000
47.794,1782952273.337,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.237,0.000,-0.001,1.000,0.000,0.000,0.121,1.000
47.829,1782952273.372,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.238,0.000,-0.000,1.000,0.000,0.000,0.122,1.000
47.864,1782952273.407,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.239,-0.000,0.000,1.000,0.000,0.000,0.122,1.000
47.899,1782952273.442,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.240,0.000,0.000,1.000,0.000,0.000,0.123,1.000
47.934,1782952273.477,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.239,0.000,-0.000,1.000,0.000,0.000,0.122,1.000
47.969,1782952273.512,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.238,0.000,0.000,1.000,0.000,0.000,0.122,1.000
48.004,1782952273.547,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.239,0.000,0.000,1.000,0.000,0.000,0.122,1.000
48.040,1782952273.582,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.239,0.000,-0.000,1.000,0.000,0.000,0.122,1.000
48.075,1782952273.617,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.240,0.000,-0.000,1.000,0.000,0.000,0.123,1.000
48.110,1782952273.652,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.241,0.000,-0.000,1.000,0.000,0.000,0.124,1.000
48.145,1782952273.687,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.241,0.000,-0.000,1.000,0.000,0.000,0.124,1.000
48.180,1782952273.723,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.240,0.000,0.000,1.000,0.000,0.000,0.123,1.000
48.215,1782952273.758,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.241,-0.000,0.000,1.000,0.000,0.000,0.124,1.000
48.250,1782952273.793,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.240,0.000,-0.000,1.000,0.000,0.000,0.123,1.000
48.286,1782952273.828,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.241,0.000,0.000,1.000,0.000,0.000,0.124,1.000
48.321,1782952273.863,ARMED,move r+0.00 p+0.00 g+0.12 y+1.00,1.00,0.00,-1.00,0.242,0.000,0.000,1.000,0.000,0.000,0.125,1.000
